|||			The Batch {0} of an item {1} has negative stock in the warehouse {2}{3}.|||			Please add a stock quantity of {4} to proceed with this entry.|||			If it is not possible to make an adjustment entry, please enable 'Allow Negative Stock for Batch' in Stock Settings to proceed.|||			However, enabling this setting may lead to negative stock in the system.|||			So please ensure the stock levels are adjusted as soon as possible to maintain the correct valuation rate.,|||			تحتوي الدفعة {0} من العنصر {1} على مخزون سالب في المستودع {2}{3}.|||			الرجاء إضافة كمية مخزون {4} لمتابعة هذا الإدخال.|||			إذا لم يكن من الممكن إجراء إدخال تعديل، برجاء تمكين 'السماح بالمخزون السلبي للدفعة' في إعدادات المخزون للمتابعة.|||			على أية حال، تمكين هذا الإعداد قد يؤدي إلى مخزون سلبي في النظام.|||			لذا يرجى التأكد من تعديل مستويات المخزون في أقرب وقت ممكن للحفاظ على معدل التقييم الصحيح.,
Rate limit exceeded. Please try again later.,تم تجاوز الحد الأقصى للسعر. يرجى المحاولة مرة أخرى في وقت لاحق.,
Rate limit for email link login,الحد الأقصى لسعر تسجيل الدخول إلى رابط البريد الإلكتروني,
Rate of '{}' items cannot be changed,لا يمكن تغيير معدل العناصر '{}',
Rate of Stock UOM,معدل المخزون UOM,
Rating Criteria,معايير التقييم,
Ratings,التقييمات,
Ratios,النسب,
Raw Material Cost Per Qty,تكلفة المواد الخام لكل الكمية,
Raw Material Item,مادة المواد الخام,
Raw Material Value,قيمة المواد الخام,
Raw Materials Actions,إجراءات المواد الخام,
Raw Materials Consumption,استهلاك المواد الخام,
Raw Materials Missing,المواد الخام مفقودة,
Raw Materials Warehouse,مستودع المواد الخام,
Raw SQL,SQL الخام,
Raw materials consumed qty will be validated based on FG BOM required qty,سيتم التحقق من صحة كمية المواد الخام المستهلكة بناءً على الكمية المطلوبة من قائمة مكونات الصنف FG,
Reached Root,وصلت إلى الجذر,
Reading Value,قيمة القراءة,
Ready to Push,جاهز للدفع,
Reason For Issuing Document,سبب إصدار الوثيقة,
Reason for Repair,سبب الإصلاح,
Reason for Repair in Details,سبب الإصلاح بالتفاصيل,
Reason for Requesting,سبب الطلب,
Reason for Withholding Salary,سبب حجب الراتب,
Reason for hold:,سبب الاحتجاز:,
Reason for skipping auto attendance:,سبب تخطي الحضور التلقائي:,
Rebuild Offline Data,إعادة بناء البيانات دون اتصال,
Rebuilding BTree for period ...,إعادة بناء BTree للفترة ...,
Recalculate Batch Qty,إعادة حساب الكمية دفعة,
Recalculate Bin Qty,إعادة حساب بن الكمية,
Recalculate Incoming/Outgoing Rate,إعادة حساب معدل الوارد/الصادر,
Receivable/Payable Account,حساب المستحق / المستحق الدفع,
Receivable/Payable Account: {0} doesn't belong to company {1},حساب المدين/الدفع: {0} لا ينتمي إلى الشركة {1},
Received Amount After Tax,المبلغ المستلم بعد الضريبة,
Received Amount After Tax (Company Currency),المبلغ المستلم بعد الضريبة (عملة الشركة),
Received Amount cannot be greater than Paid Amount,لا يمكن أن يكون المبلغ المستلم أكبر من المبلغ المدفوع,
Received Qty in Stock UOM,الكمية المستلمة في UOM المخزون,
Recent Activity,النشاط الأخير,
Recent Attendance Requests,طلبات الحضور الأخيرة,
Recent Expenses,النفقات الأخيرة,
Recent Leaves,الأوراق الأخيرة,
Recent Shift Requests,طلبات التحول الأخيرة,
Recent Transactions,المعاملات الأخيرة,
Recommended for a single biometric device / checkins via mobile app,يوصى به لجهاز بيومتري واحد/تسجيل الوصول عبر تطبيق الهاتف المحمول,
Reconcile All Serial Nos / Batches,التوفيق بين جميع الأرقام التسلسلية / الدفعات,
Reconcile Effect On,التوفيق بين التأثير على,
Reconcile on Advance Payment Date,التوفيق في تاريخ الدفع المسبق,
Reconcile the Bank Transaction,التوفيق بين المعاملات المصرفية,
Reconciled Entries,إدخالات التوفيق,
Reconciliation Date,تاريخ المصالحة,
Reconciliation Error Log,سجل أخطاء التسوية,
Reconciliation Logs,سجلات المصالحة,
Reconciliation Progress,تقدم المصالحة,
Reconciliation Queue Size,حجم قائمة انتظار المصالحة,
Reconciliation Takes Effect On,المصالحة تدخل حيز التنفيذ,
Recording HTML,تسجيل HTML,
Recover Cost,استرداد التكلفة,
Recoverable Standard Rated expenses should not be set when Reverse Charge Applicable is Y,لا ينبغي تعيين النفقات ذات التصنيف القياسي القابل للاسترداد عندما تكون الرسوم العكسية المطبقة Y,
Recreate Stock Ledgers,إعادة إنشاء دفاتر الأسهم,
Recreate local offline prerequisites from scratch,إعادة إنشاء المتطلبات الأساسية المحلية دون اتصال من البداية,
Recurse Every (As Per Transaction UOM),تكرار كل (حسب UOM للمعاملة),
Recurse Over Qty cannot be less than 0,لا يمكن أن يكون التكرار على الكمية أقل من 0,
Recursive Discounts with Mixed condition is not supported by the system,لا يدعم النظام الخصومات المتكررة ذات الحالة المختلطة,
Redeem,يسترد,
Redeemed Amount,المبلغ المسترد,
Reducing maximum leaves allowed after allocation may cause scheduler to allocate incorrect number of earned leaves. Proceed with caution.,قد يؤدي تقليل الحد الأقصى من الإجازات المسموح بها بعد التخصيص إلى قيام المجدول بتخصيص عدد غير صحيح من الإجازات المكتسبة. المضي قدما بحذر.,
Reference Date for Early Payment Discount,التاريخ المرجعي لخصم الدفع المبكر,
Reference Detail,التفاصيل المرجعية,
Reference Exchange Rate,سعر الصرف المرجعي,
Reference number of the invoice from the previous system,الرقم المرجعي للفاتورة من النظام السابق,
Reference: {0},المرجع: {0},
References to Sales Invoices are Incomplete,الإشارات إلى فواتير المبيعات غير كاملة,
References to Sales Orders are Incomplete,الإشارات إلى أوامر المبيعات غير مكتملة,
References {0} of type {1} had no outstanding amount left before submitting the Payment Entry. Now they have a negative outstanding amount.,لم يكن للمراجع {0} من النوع {1} أي مبلغ مستحق متبقي قبل إرسال إدخال الدفع. الآن لديهم مبلغ سلبي مستحق.,
Referral Bonus Payment Status,حالة دفع مكافأة الإحالة,
Referral Campaign,حملة الإحالة,
Referral Company,شركة الإحالة,
Referral Details,تفاصيل الإحالة,
Referral Name,اسم الإحالة,
Referrer Details,تفاصيل المرجع,
Referrer Name,اسم المرجع,
Reflections,تأملات,
Refresh All Sites,تحديث كافة المواقع,
Refresh Failed,فشل التحديث,
Refresh List,تحديث القائمة,
Refresh Offline Data,تحديث البيانات دون اتصال,
Refresh Plaid Link,تحديث الرابط منقوشة,
Refresh Selected Site,تحديث الموقع المحدد,
Refreshed {0} items from {1},تم تحديث {0} عنصر من {1},
Refreshed {0} sites. {1} successful, {2} failed,تم تحديث {0} من المواقع. {1} ناجح، {2} فاشل,
Refreshing,منعش,
Regenerate Closing Stock Balance,تجديد رصيد المخزون الختامي,
Register Status,حالة التسجيل,
Reject Employee Referral,رفض إحالة الموظف,
Rejected Serial and Batch Bundle,تم رفض المسلسل والحزمة الدفعية,
Rejected Warehouse and Accepted Warehouse cannot be same.,لا يمكن أن يكون المستودع المرفوض والمستودع المقبول متماثلين.,
Release Withheld Salaries,الافراج عن الرواتب المحتجزة,
Released,مطلق سراحه,
Relieving Date Missing,تاريخ التخفيف مفقود,
Reload customers,إعادة تحميل العملاء,
Reload price list Rate from server when customer changes,تحديث قائمة الأسعار من الخادم عند تغيير العميل,
Remark for Prepayment Invoice to be Submitted to ZATCA,ملاحظة بخصوص فاتورة الدفع المسبق التي سيتم تقديمها إلى ZATCA,
Remarks Column Length,ملاحظات طول العمود,
Remove Filter,إزالة عامل التصفية,
Remove Parent Row No in Items Table,إزالة الصف الأصل لا في جدول العناصر,
Remove barcode item,إزالة عنصر الباركود,
Remove cached data and reload the POS app,قم بإزالة البيانات المخزنة مؤقتًا وأعد تحميل تطبيق نقطة البيع,
Remove if Zero Valued,قم بالإزالة إذا كانت القيمة صفر,
Removing rows without exchange gain or loss,إزالة الصفوف دون ربح أو خسارة الصرف,
Rename jobs for doctype {0} have been enqueued.,تمت إضافة وظائف إعادة تسمية لنوع المستند {0}.,
Rename jobs for doctype {0} have not been enqueued.,لم يتم إدراج مهام إعادة التسمية لنوع المستند {0}.,
Reopened,أعيد فتحه,
Repair,بصلح,
Repair Asset,إصلاح الأصول,
Repair Candidate,مرشح الإصلاح,
Repair Change Allocation,إصلاح تخصيص التغيير,
Repair Details,تفاصيل الإصلاح,
Repair Request Date,تاريخ طلب الإصلاح,
